#	Content	Google Maps Link	Link	Bedrooms	Bathrooms	SQFT	Photos	Monthly Cost	Full Address	Length	Distance (mi)	Duration (HH:MM:SS)	Street	City	State	Zip Code	StatAtlas	Population	Higher or lower than average	Above/Below Average Population	Households	White	Hispanic	Black	Asian	Mixed	Other	Sum
6	9915 E Franklin Ave9915 E Franklin Ave, Glenn Dale, MD 20769	https://www.google.com/maps/place/9915+E+Franklin+Ave+Glenn+Dale+MD+20769/	https://www.apartments.com/9915-e-franklin-ave-glenn-dale-md/8fxr5l0/	1	1	--	10	650.00	9915 E Franklin Ave, Glenn Dale, MD 20769	41	6.0	00:13:00	9915 E Franklin Ave	Glenn Dale	MD	20769	https://statisticalatlas.com/zip/20769/Race-and-Ethnicity	6972	Lower than Average Population	-0.81	2175	0.15	0.09	0.64	0.07	0.04	0.01	1.00
3	5122 Decatur St5122 Decatur St, Hyattsville, MD 20781	https://www.google.com/maps/place/5122+Decatur+St+Hyattsville+MD+20781/	https://www.apartments.com/5122-decatur-st-hyattsville-md/vy5zl1d/	1	1	--	3	750.00	5122 Decatur St, Hyattsville, MD 20781	38	9.3	00:23:00	5122 Decatur St	Hyattsville	MD	20781	https://statisticalatlas.com/zip/20781/Race-and-Ethnicity	11379	Lower than Average Population	-0.70	3853	0.24	0.40	0.31	0.02	0.02	0.01	1.00
19	1961 Lewis Ave1961 Lewis Ave, Rockville, MD 20851	https://www.google.com/maps/place/1961+Lewis+Ave+Rockville+MD+20851/	https://www.apartments.com/1961-lewis-ave-rockville-md/e6lrrfm/	1	1	150	8	1,200.00	1961 Lewis Ave, Rockville, MD 20851	35	26.6	00:41:00	1961 Lewis Ave	Rockville	MD	20851	https://statisticalatlas.com/zip/20851/Race-and-Ethnicity	14972	Lower than Average Population	-0.60	4891	0.36	0.36	0.09	0.15	0.04	0.00	1.00
37	403 Calvin Ln, Rockville, MD 20851	https://www.google.com/maps/place/403+Calvin+Ln+Rockville+MD+20851/	https://www.apartments.com/403-calvin-ln-rockville-md/fcvpczr/	1	1	--	2	750.00	403 Calvin Ln, Rockville, MD 20851	34	29.6	00:41:00	403 Calvin Ln	Rockville	MD	20851	https://statisticalatlas.com/zip/20851/Race-and-Ethnicity	14972	Lower than Average Population	-0.60	4891	0.36	0.36	0.09	0.15	0.04	0.00	1.00
16	7726 Acrocomia Dr7726 Acrocomia Dr, Severn, MD 21076	https://www.google.com/maps/place/7726+Acrocomia+Dr+Severn+MD+21076/	https://www.apartments.com/7726-acrocomia-dr-severn-md/mcx9tel/	1	1	--	19	949.00	7726 Acrocomia Dr, Severn, MD 21076	35	25.5	00:36:00	7726 Acrocomia Dr	Severn	MD	21076	https://statisticalatlas.com/zip/21076/Race-and-Ethnicity	15909	Lower than Average Population	-0.57	6348	0.47	0.05	0.27	0.15	0.05	0.01	1.00
25	2863 Chain Bridge Rd2863 Chain Bridge Rd, Vienna, VA 22181	https://www.google.com/maps/place/2863+Chain+Bridge+Rd+Vienna+VA+22181/	https://www.apartments.com/2863-chain-bridge-rd-vienna-va/dtj9f5l/	1	1	188	21	850.00	2863 Chain Bridge Rd, Vienna, VA 22181	38	41.7	00:49:00	2863 Chain Bridge Rd	Vienna	VA	22181	https://statisticalatlas.com/zip/22181/Race-and-Ethnicity	15586	Lower than Average Population	-0.58	5233	0.64	0.10	0.05	0.16	0.04	0.00	1.00
9	2235 Quincy St NE2235 Quincy St NE, Washington, DC 20018	https://www.google.com/maps/place/2235+Quincy+St+NE+Washington+DC+20018/	https://www.apartments.com/2235-quincy-st-ne-washington-dc/fmrsget/	1	1	--	20	1,000.00	2235 Quincy St NE, Washington, DC 20018	39	13.6	00:24:00	2235 Quincy St NE	Washington	DC	20018	https://statisticalatlas.com/zip/20018/Race-and-Ethnicity	20363	Lower than Average Population	-0.46	7861	0.12	0.04	0.81	0.01	0.01	0.00	1.00
10	3504 18th St NE3504 18th St NE, Washington, DC 20018	https://www.google.com/maps/place/3504+18th+St+NE+Washington+DC+20018/	https://www.apartments.com/3504-18th-st-ne-washington-dc/dyffeml/	1	1	--	20	975.00	3504 18th St NE, Washington, DC 20018	37	13.7	00:25:00	3504 18th St NE	Washington	DC	20018	https://statisticalatlas.com/zip/20018/Race-and-Ethnicity	20363	Lower than Average Population	-0.46	7861	0.12	0.04	0.81	0.01	0.01	0.00	1.00
44	2609 Franklin St NE, Washington, DC 20018	https://www.google.com/maps/place/2609+Franklin+St+NE+Washington+DC+20018/	https://www.apartments.com/2609-franklin-st-ne-washington-dc/gwg3nrx/	1	1	--	15	825.00	2609 Franklin St NE, Washington, DC 20018	41	13.0	00:22:00	2609 Franklin St NE	Washington	DC	20018	https://statisticalatlas.com/zip/20018/Race-and-Ethnicity	20363	Lower than Average Population	-0.46	7861	0.12	0.04	0.81	0.01	0.01	0.00	1.00
18	5220 57th Ave5220 57th Ave, Riverdale, MD 20737	https://www.google.com/maps/place/5220+57th+Ave+Riverdale+MD+20737/	https://www.apartments.com/5220-57th-ave-riverdale-md/dwycznl/	1	1	110	2	680.00	5220 57th Ave, Riverdale, MD 20737	34	9.1	00:24:00	5220 57th Ave	Riverdale	MD	20737	https://statisticalatlas.com/zip/20737/Race-and-Ethnicity	21922	Lower than Average Population	-0.41	5798	0.12	0.49	0.33	0.03	0.02	0.01	1.00
20	7403 Morrison Dr7403 Morrison Dr, Greenbelt, MD 20770	https://www.google.com/maps/place/7403+Morrison+Dr+Greenbelt+MD+20770/	https://www.apartments.com/7403-morrison-dr-greenbelt-md/cr2f8xe/	1	1	--	7	760.00	7403 Morrison Dr, Greenbelt, MD 20770	37	9.1	00:19:00	7403 Morrison Dr	Greenbelt	MD	20770	https://statisticalatlas.com/zip/20770/Race-and-Ethnicity	25839	Lower than Average Population	-0.31	10198	0.22	0.13	0.53	0.09	0.03	0.01	1.00
30	4910 Edgewood Rd4910 Edgewood Rd, College Park, MD 20740	https://www.google.com/maps/place/4910+Edgewood+Rd+College+Park+MD+20740/	https://www.apartments.com/4910-edgewood-rd-college-park-md/6dn5pdt/	5	3	1,800	36	590.00	4910 Edgewood Rd, College Park, MD 20740	40	13.7	00:22:00	4910 Edgewood Rd	College Park	MD	20740	https://statisticalatlas.com/zip/20740/Race-and-Ethnicity	31515	Lower than Average Population	-0.16	9481	0.48	0.15	0.18	0.16	0.03	0.00	1.00
42	5006 Cheyenne Pl, College Park, MD 20740	https://www.google.com/maps/place/5006+Cheyenne+Pl+College+Park+MD+20740/	https://www.apartments.com/5006-cheyenne-pl-college-park-md/ee3ed9p/	1	1	--	20	750.00	5006 Cheyenne Pl, College Park, MD 20740	40	12.6	00:23:00	5006 Cheyenne Pl	College Park	MD	20740	https://statisticalatlas.com/zip/20740/Race-and-Ethnicity	31515	Lower than Average Population	-0.16	9481	0.48	0.15	0.18	0.16	0.03	0.00	1.00
35	9212 St Andrews Pl, College Park, MD 20740	https://www.google.com/maps/place/9212+St+Andrews+Pl+College+Park+MD+20740/	https://www.apartments.com/9212-st-andrews-pl-college-park-md/vw2hzqg/	1	1	260	8	980.00	9212 St Andrews Pl, College Park, MD 20740	42	15.0	00:25:00	9212 St Andrews Pl	College Park	MD	20740	https://statisticalatlas.com/zip/20740/Race-and-Ethnicity	31515	Lower than Average Population	-0.16	9481	0.48	0.15	0.18	0.16	0.03	0.00	1.00
28	7514 Creighton Dr7514 Creighton Dr, College Park, MD 20740	https://www.google.com/maps/place/7514+Creighton+Dr+College+Park+MD+20740/	https://www.apartments.com/7514-creighton-dr-college-park-md/h0w8l30/	1	1	140	2	790.00	7514 Creighton Dr, College Park, MD 20740	41	12.1	00:20:00	7514 Creighton Dr	College Park	MD	20740	https://statisticalatlas.com/zip/20740/Race-and-Ethnicity	31515	Lower than Average Population	-0.16	9481	0.48	0.15	0.18	0.16	0.03	0.00	1.00
1	4804 Aspen Hill Rd4804 Aspen Hill Rd, Rockville, MD 20853	https://www.google.com/maps/place/4804+Aspen+Hill+Rd+Rockville+MD+20853/	https://www.apartments.com/4804-aspen-hill-rd-rockville-md/mrg5l7l/	1	1	658	5	700.00	4804 Aspen Hill Rd, Rockville, MD 20853	39	24.2	00:40:00	4804 Aspen Hill Rd	Rockville	MD	20853	https://statisticalatlas.com/zip/20853/Race-and-Ethnicity	30286	Lower than Average Population	-0.19	9860	0.52	0.22	0.12	0.11	0.03	0.01	1.00
38	1800 Susquehannock Dr, McLean, VA 22101	https://www.google.com/maps/place/1800+Susquehannock+Dr+McLean+VA+22101/	https://www.apartments.com/1800-susquehannock-dr-mclean-va/d6w6rbk/	1	1	140	9	748.00	1800 Susquehannock Dr, McLean, VA 22101	39	34.6	00:43:00	1800 Susquehannock Dr	McLean	VA	22101	https://statisticalatlas.com/zip/22101/Race-and-Ethnicity	30238	Lower than Average Population	-0.19	10643	0.73	0.06	0.02	0.16	0.03	0.00	1.00
2	9911 Stoughton Rd9911 Stoughton Rd, Fairfax, VA 22032	https://www.google.com/maps/place/9911+Stoughton+Rd+Fairfax+VA+22032/	https://www.apartments.com/9911-stoughton-rd-fairfax-va/hsy1p20/	1	1	140	9	750.00	9911 Stoughton Rd, Fairfax, VA 22032	36	36.4	00:46:00	9911 Stoughton Rd	Fairfax	VA	22032	https://statisticalatlas.com/zip/22032/Race-and-Ethnicity	30392	Lower than Average Population	-0.19	9713	0.66	0.09	0.04	0.18	0.03	0.00	1.00
40	9911 Stoughton Rd, Fairfax, VA 22032	https://www.google.com/maps/place/9911+Stoughton+Rd+Fairfax+VA+22032/	https://www.apartments.com/9911-stoughton-rd-fairfax-va/rmc8yr2/	1	1	140	7	748.00	9911 Stoughton Rd, Fairfax, VA 22032	36	36.4	00:46:00	9911 Stoughton Rd	Fairfax	VA	22032	https://statisticalatlas.com/zip/22032/Race-and-Ethnicity	30392	Lower than Average Population	-0.19	9713	0.66	0.09	0.04	0.18	0.03	0.00	1.00
8	8641 Sumter Ct8641 Sumter Ct, Manassas Park, VA 20111	https://www.google.com/maps/place/8641+Sumter+Ct+Manassas+Park+VA+20111/	https://www.apartments.com/8641-sumter-ct-manassas-park-va/knc265c/	3	1	--	13	675.00	8641 Sumter Ct, Manassas Park, VA 20111	39	53.9	01:05:00	8641 Sumter Ct	Manassas Park	VA	20111	https://statisticalatlas.com/zip/20111/Race-and-Ethnicity	34433	Lower than Average Population	-0.08	9782	0.44	0.34	0.10	0.09	0.03	0.01	1.00
4	4803 Russell Ave4803 Russell Ave, Hyattsville, MD 20782	https://www.google.com/maps/place/4803+Russell+Ave+Hyattsville+MD+20782/	https://www.apartments.com/4803-russell-ave-hyattsville-md/svxmy05/	1	1	800	11	1,100.00	4803 Russell Ave, Hyattsville, MD 20782	39	14.3	00:28:00	4803 Russell Ave	Hyattsville	MD	20782	https://statisticalatlas.com/zip/20782/Race-and-Ethnicity	34919	Lower than Average Population	-0.07	11434	0.14	0.40	0.41	0.03	0.02	0.00	1.00
46	1207 Cedarcliff Dr, Glen Burnie, MD 21060	https://www.google.com/maps/place/1207+Cedarcliff+Dr+Glen+Burnie+MD+21060/	https://www.apartments.com/1207-cedarcliff-dr-glen-burnie-md/2t4vrlc/	1	1	--	1	1,175.00	1207 Cedarcliff Dr, Glen Burnie, MD 21060	41	26.8	00:41:00	1207 Cedarcliff Dr	Glen Burnie	MD	21060	https://statisticalatlas.com/zip/21060/Race-and-Ethnicity	32154	Lower than Average Population	-0.14	12506	0.70	0.07	0.17	0.03	0.03	0.01	1.00
47	4011 Veazey St NW, Washington, DC 20016	https://www.google.com/maps/place/4011+Veazey+St+NW+Washington+DC+20016/	https://www.apartments.com/4011-veazey-st-nw-washington-dc/bnd5pjc/	1	1	--	9	900.00	4011 Veazey St NW, Washington, DC 20016	39	25.5	00:43:00	4011 Veazey St NW	Washington	DC	20016	https://statisticalatlas.com/zip/20016/Race-and-Ethnicity	35192	Lower than Average Population	-0.06	14069	0.73	0.10	0.06	0.06	0.04	0.00	1.00
12	1719 Tulip Ave1719 Tulip Ave, District Heights, MD 20747	https://www.google.com/maps/place/1719+Tulip+Ave+District+Heights+MD+20747/	https://www.apartments.com/1719-tulip-ave-district-heights-md/wf2908j/	1	1	--	4	900.00	1719 Tulip Ave, District Heights, MD 20747	42	8.2	00:18:00	1719 Tulip Ave	District Heights	MD	20747	https://statisticalatlas.com/zip/20747/Race-and-Ethnicity	37752	Higher than Average Population	0.01	14634	0.03	0.05	0.90	0.01	0.02	0.00	1.00
7	6602 Foster St6602 Foster St, District Heights, MD 20747	https://www.google.com/maps/place/6602+Foster+St+District+Heights+MD+20747/	https://www.apartments.com/6602-foster-st-district-heights-md/pphpn7r/	1	1	--	7	950.00	6602 Foster St, District Heights, MD 20747	42	10.3	00:23:00	6602 Foster St	District Heights	MD	20747	https://statisticalatlas.com/zip/20747/Race-and-Ethnicity	37752	Higher than Average Population	0.01	14634	0.03	0.05	0.90	0.01	0.02	0.00	1.00
39	6106 Hellen Lee Dr, Clinton, MD 20735	https://www.google.com/maps/place/6106+Hellen+Lee+Dr+Clinton+MD+20735/	https://www.apartments.com/6106-hellen-lee-dr-clinton-md/h9hsxw2/	1	1	2,300	21	800.00	6106 Hellen Lee Dr, Clinton, MD 20735	37	20.2	00:29:00	6106 Hellen Lee Dr	Clinton	MD	20735	https://statisticalatlas.com/zip/20735/Race-and-Ethnicity	38562	Higher than Average Population	0.03	12473	0.07	0.03	0.86	0.02	0.01	0.00	1.00
26	4018 Alton St4018 Alton St, Capitol Heights, MD 20743	https://www.google.com/maps/place/4018+Alton+St+Capitol+Heights+MD+20743/	https://www.apartments.com/4018-alton-st-capitol-heights-md/vhrrr6g/	3	1	500	4	850.00	4018 Alton St, Capitol Heights, MD 20743	40	13.9	00:25:00	4018 Alton St	Capitol Heights	MD	20743	https://statisticalatlas.com/zip/20743/Race-and-Ethnicity	39108	Higher than Average Population	0.05	14122	0.03	0.05	0.90	0.00	0.02	0.00	1.00
36	6104 Stonepath Cir, Centreville, VA 20120	https://www.google.com/maps/place/6104+Stonepath+Cir+Centreville+VA+20120/	https://www.apartments.com/6104-stonepath-cir-centreville-va/f275vss/	4	3	1,598	6	780.00	6104 Stonepath Cir, Centreville, VA 20120	41	49.4	00:56:00	6104 Stonepath Cir	Centreville	VA	20120	https://statisticalatlas.com/zip/20120/Race-and-Ethnicity	40581	Higher than Average Population	0.09	13752	0.51	0.11	0.06	0.28	0.05	0.00	1.00
24	5471 Braddock Ridge Dr5471 Braddock Ridge Dr, Centreville, VA 20120	https://www.google.com/maps/place/5471+Braddock+Ridge+Dr+Centreville+VA+20120/	https://www.apartments.com/5471-braddock-ridge-dr-centreville-va/4d36wxk/	1	1	150	55	900.00	5471 Braddock Ridge Dr, Centreville, VA 20120	45	49.1	00:56:00	5471 Braddock Ridge Dr	Centreville	VA	20120	https://statisticalatlas.com/zip/20120/Race-and-Ethnicity	40581	Higher than Average Population	0.09	13752	0.51	0.11	0.06	0.28	0.05	0.00	1.00
23	15012 Olddale Rd15012 Olddale Rd, Centreville, VA 20120	https://www.google.com/maps/place/15012+Olddale+Rd+Centreville+VA+20120/	https://www.apartments.com/15012-olddale-rd-centreville-va/w3p4jth/	1	1	200	59	950.00	15012 Olddale Rd, Centreville, VA 20120	39	50.5	00:59:00	15012 Olddale Rd	Centreville	VA	20120	https://statisticalatlas.com/zip/20120/Race-and-Ethnicity	40581	Higher than Average Population	0.09	13752	0.51	0.11	0.06	0.28	0.05	0.00	1.00
13	215 Oakwood St SE215 Oakwood St SE, Washington, DC 20032	https://www.google.com/maps/place/215+Oakwood+St+SE+Washington+DC+20032/	https://www.apartments.com/215-oakwood-st-se-washington-dc/wevp13k/	1	1	700	6	1,115.00	215 Oakwood St SE, Washington, DC 20032	39	18.7	00:30:00	215 Oakwood St SE	Washington	DC	20032	https://statisticalatlas.com/zip/20032/Race-and-Ethnicity	41232	Higher than Average Population	0.10	14511	0.08	0.02	0.88	0.00	0.02	0.01	1.00
14	3907 Martin Luther King Jr Ave SW3907 Martin Luther King Jr Ave SW, Washington, DC 20032	https://www.google.com/maps/place/3907+Martin+Luther+King+Jr+Ave+SW+Washington+DC+20032/	https://www.apartments.com/3907-martin-luther-king-jr-ave-sw-washington-dc/bj90ne9/	1	1	700	11	1,079.00	3907 Martin Luther King Jr Ave SW, Washington, DC 20032	55	18.7	00:28:00	3907 Martin Luther King Jr Ave SW	Washington	DC	20032	https://statisticalatlas.com/zip/20032/Race-and-Ethnicity	41232	Higher than Average Population	0.10	14511	0.08	0.02	0.88	0.00	0.02	0.01	1.00
43	756 Upsal St SE, Washington, DC 20032	https://www.google.com/maps/place/756+Upsal+St+SE+Washington+DC+20032/	https://www.apartments.com/756-upsal-st-se-washington-dc/2cvx3rb/	1	1.5	1,744	18	900.00	756 Upsal St SE, Washington, DC 20032	37	18.7	00:30:00	756 Upsal St SE	Washington	DC	20032	https://statisticalatlas.com/zip/20032/Race-and-Ethnicity	41232	Higher than Average Population	0.10	14511	0.08	0.02	0.88	0.00	0.02	0.01	1.00
45	1900 6th St NW, Washington, DC 20001	https://www.google.com/maps/place/1900+6th+St+NW+Washington+DC+20001/	https://www.apartments.com/1900-6th-st-nw-washington-dc/w4l5yhj/	1	1	--	5	1,100.00	1900 6th St NW, Washington, DC 20001	36	15.7	00:30:00	1900 6th St NW	Washington	DC	20001	https://statisticalatlas.com/zip/20001/Race-and-Ethnicity	44998	Higher than Average Population	0.20	18266	0.36	0.08	0.47	0.07	0.02	0.00	1.00
48	1805 Marion Barry Ave SE, Washington, DC 20020	https://www.google.com/maps/place/1805+Marion+Barry+Ave+SE+Washington+DC+20020/	https://www.apartments.com/1805-marion-barry-ave-se-washington-dc/8br4y82/	1	1	--	16	1,200.00	1805 Marion Barry Ave SE, Washington, DC 20020	46	16.4	00:28:00	1805 Marion Barry Ave SE	Washington	DC	20020	https://statisticalatlas.com/zip/20020/Race-and-Ethnicity	54955	Higher than Average Population	0.47	21310	0.02	0.02	0.94	0.01	0.01	0.01	1.00
29	1503 Collingwood Ln1503 Collingwood Ln, Silver Spring, MD 20904	https://www.google.com/maps/place/1503+Collingwood+Ln+Silver+Spring+MD+20904/	https://www.apartments.com/1503-collingwood-ln-silver-spring-md/66ym9ev/	1	1	550	10	1,050.00	1503 Collingwood Ln, Silver Spring, MD 20904	44	20.3	00:31:00	1503 Collingwood Ln	Silver Spring	MD	20904	https://statisticalatlas.com/zip/20904/Race-and-Ethnicity	56874	Higher than Average Population	0.52	20908	0.23	0.13	0.45	0.14	0.04	0.00	1.00
17	12500 Surrey Cir Dr12500 Surrey Cir Dr, Fort Washington, MD 20744	https://www.google.com/maps/place/12500+Surrey+Cir+Dr+Fort+Washington+MD+20744/	https://www.apartments.com/12500-surrey-cir-dr-fort-washington-md/fwlesfv/	1	1	--	1	795.00	12500 Surrey Cir Dr, Fort Washington, MD 20744	46	24.2	00:35:00	12500 Surrey Cir Dr	Fort Washington	MD	20744	https://statisticalatlas.com/zip/20744/Race-and-Ethnicity	52730	Higher than Average Population	0.41	18533	0.08	0.10	0.72	0.06	0.03	0.00	1.00
41	3109 Naylor Rd SE, Washington, DC 20020	https://www.google.com/maps/place/3109+Naylor+Rd+SE+Washington+DC+20020/	https://www.apartments.com/3109-naylor-rd-se-washington-dc/91z6685/	1	1	750	22	1,049.00	3109 Naylor Rd SE, Washington, DC 20020	39	16.4	00:25:00	3109 Naylor Rd SE	Washington	DC	20020	https://statisticalatlas.com/zip/20020/Race-and-Ethnicity	54955	Higher than Average Population	0.47	21310	0.02	0.02	0.94	0.01	0.01	0.01	1.00
21	5201 Banks Pl NE5201 Banks Pl NE, Washington, DC 20019	https://www.google.com/maps/place/5201+Banks+Pl+NE+Washington+DC+20019/	https://www.apartments.com/5201-banks-pl-ne-washington-dc/d6tdt8j/	1	1	--	2	850.00	5201 Banks Pl NE, Washington, DC 20019	38	8.7	00:22:00	5201 Banks Pl NE	Washington	DC	20019	https://statisticalatlas.com/zip/20019/Race-and-Ethnicity	57962	Higher than Average Population	0.55	23190	0.01	0.03	0.95	0.00	0.01	0.00	1.00
11	302 19th St NE302 19th St NE, Washington, DC 20002	https://www.google.com/maps/place/302+19th+St+NE+Washington+DC+20002/	https://www.apartments.com/302-19th-st-ne-washington-dc/zvt2lty/	1	1	--	13	750.00	302 19th St NE, Washington, DC 20002	36	14.5	00:23:00	302 19th St NE	Washington	DC	20002	https://statisticalatlas.com/zip/20002/Race-and-Ethnicity	59659	Higher than Average Population	0.60	25395	0.39	0.06	0.50	0.03	0.02	0.01	1.00
32	5027 H St SE5027 H St SE, Washington, DC 20019	https://www.google.com/maps/place/5027+H+St+SE+Washington+DC+20019/	https://www.apartments.com/5027-h-st-se-washington-dc/6ks3z1s/	1	1	2,910	4	1,150.00	5027 H St SE, Washington, DC 20019	34	10.8	00:24:00	5027 H St SE	Washington	DC	20019	https://statisticalatlas.com/zip/20019/Race-and-Ethnicity	57962	Higher than Average Population	0.55	23190	0.01	0.03	0.95	0.00	0.01	0.00	1.00
22	1815 Vernon St NW1815 Vernon St NW, Washington, DC 20009	https://www.google.com/maps/place/1815+Vernon+St+NW+Washington+DC+20009/	https://www.apartments.com/1815-vernon-st-nw-washington-dc/44jhyhj/	1	1	--	11	1,150.00	1815 Vernon St NW, Washington, DC 20009	39	17.2	00:40:00	1815 Vernon St NW	Washington	DC	20009	https://statisticalatlas.com/zip/20009/Race-and-Ethnicity	51508	Higher than Average Population	0.38	26999	0.60	0.12	0.19	0.06	0.03	0.01	1.00
34	7406 Austin St7406 Austin St, Annandale, VA 22003	https://www.google.com/maps/place/7406+Austin+St+Annandale+VA+22003/	https://www.apartments.com/7406-austin-st-annandale-va/d47q56k/	1	1	--	20	1,000.00	7406 Austin St, Annandale, VA 22003	35	34.4	00:42:00	7406 Austin St	Annandale	VA	22003	https://statisticalatlas.com/zip/22003/Race-and-Ethnicity	60039	Higher than Average Population	0.61	19190	0.42	0.26	0.08	0.22	0.03	0.00	1.00
27	22 Solitaire Ct22 Solitaire Ct, Gaithersburg, MD 20878	https://www.google.com/maps/place/22+Solitaire+Ct+Gaithersburg+MD+20878/	https://www.apartments.com/22-solitaire-ct-gaithersburg-md/q9dyyxw/	1	1	140	20	1,050.00	22 Solitaire Ct, Gaithersburg, MD 20878	39	35.3	00:44:00	22 Solitaire Ct	Gaithersburg	MD	20878	https://statisticalatlas.com/zip/20878/Race-and-Ethnicity	64356	Higher than Average Population	0.72	22781	0.50	0.13	0.10	0.24	0.03	0.01	1.00
5	20825 Apollo Terrace20825 Apollo Terrace	https://www.google.com/maps/place/20825+Apollo+Terrace+Ashburn+VA+20147/	https://www.apartments.com/20825-apollo-terrace-ashburn-va/rxlk950/	1	1	--	7	1,100.00	20825 Apollo Terrace, Ashburn, VA 20147	39	51.6	01:02:00	20825 Apollo Terrace	Ashburn	VA	20147	https://statisticalatlas.com/zip/20147/Race-and-Ethnicity	62907	Higher than Average Population	0.68	21139	0.57	0.12	0.09	0.18	0.04	0.01	1.00
15	3608 Isbell St3608 Isbell St, Silver Spring, MD 20906	https://www.google.com/maps/place/3608+Isbell+St+Silver+Spring+MD+20906/	https://www.apartments.com/3608-isbell-st-silver-spring-md/qh25bcy/	#REF!	#REF!	1,350	16	1,050.00	3608 Isbell St, Silver Spring, MD 20906	39	22.9	00:37:00	3608 Isbell St	Silver Spring	MD	20906	https://statisticalatlas.com/zip/20906/Race-and-Ethnicity	69112	Higher than Average Population	0.85	25100	0.27	0.31	0.26	0.12	0.03	0.01	1.00